PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,Group
0.728681454,-0.069468647,-0.17853893,0.101927515,0.06946101,0.647155059,0.304034215,-0.009619921,0.206637651,-0.273848319,0.600175876,0.487508368,-0.128902228,0.167973024,-0.244292845,0.12636203,-0.370917606,0.625053908,0.318628037,1.323749854,0.705721671,0.148523652,-1.26047925,-0.827728649,-0.541616862,-0.129031906,0.162631751,-0.145317656,-0.07282291,0.356905707,-0.057182294,0.192594115,0.120539043,0.190091626,-0.183168377,-0.233802749,-0.061001473,0.073209739,-0.204135594,0.059139726,-0.017492692,-0.016902667,0.091234434,0.174162555,0.185516923,-0.120001377,-0.098411783,-0.065803757,0.063816121,-0.115621897,0.070382757,0.04687498,0.239421061,0.033877242,-0.043320073,-0.120847511,0.002617716,-0.216373371,0.189089297,-0.027292152,0.056276852,-0.116486719,0.023337767,-0.10653939,0.005813642,-0.073019544,0.055936535,0.038465624,-0.075321789,-0.018225963,0.009852964,-0.007443793,0.106512136,-0.026828496,-0.105748195,0.011174537,0.040793945,0.019644286,-0.112797701,0.130504466,0.020931748,0.066211231,-0.117234852,-0.045659504,0.030831898,0.080513791,0.018473811,0.106940458,0.014969398,0.132461574,0.012894456,0.088481831,-0.091840049,0.084153295,-0.076112696,0.053990874,0.149950177,0.033689986,-0.191647096,0.027278626,3
-0.933477757,1.999578367,-0.364698021,-0.533427557,0.150387381,-0.029047179,-0.233360398,-0.567464797,-0.192442725,-1.032022925,-0.806984634,0.073149672,-0.020523216,0.24982597,0.108009949,-0.19725439,0.023093705,-0.136672148,-0.102234243,-0.147657943,-0.137540727,0.173034182,-0.010825455,-0.20253426,-0.205053773,0.240296067,-0.871377084,-0.012501974,0.15487768,1.117256973,0.519461131,-0.380737062,-0.807480182,-0.388094853,-0.26272444,-0.181196637,-0.627828946,-0.053553465,-0.244364125,0.156219237,-0.005184658,-0.211985286,-0.38513803,0.690362848,-0.352646976,0.018113228,0.231838768,0.120018755,0.05831628,-0.030442069,0.370689893,-0.556163433,0.065666134,-0.127266992,0.480169491,0.218998696,0.132350989,0.292091218,0.138397215,-0.169260963,-0.13968256,0.20128722,-0.130066386,-0.233499437,-0.286085746,-0.253948599,-0.186880018,-0.394160057,-0.554096194,-0.139111635,-0.162537435,0.807414049,-0.392446523,0.153593483,-0.054464567,0.151068276,0.068649027,0.328719416,0.065585395,-0.124873489,-0.063558891,0.012637041,0.039076248,0.044625237,-0.044209302,0.030328148,-0.043813438,0.138434451,0.006475443,-0.091811451,-0.12599072,0.145864782,-0.084405142,-0.132136289,0.070343231,0.013513245,0.006124813,-0.110406838,0.017281492,0.027185576,6
0.576469718,-0.177602179,-0.130870426,0.172200783,0.159810587,0.65220891,0.353684534,-0.038536569,0.212978592,-0.327691564,0.763844722,0.4086626,0.006856066,-0.135138412,-0.242670086,0.030027953,-0.407682642,0.457785618,0.797514431,1.389503629,0.473284982,0.813899709,-1.457581898,-1.07644455,-0.59316589,-0.105966584,0.364500177,-0.455546573,-0.268278709,0.098369436,0.306054643,-0.058635654,0.110992951,0.275107656,0.283542843,0.098567575,-0.104343757,-0.014825275,-0.009413612,-0.134979845,-0.089849539,0.113921459,-0.106973747,-0.029351132,-0.15280072,0.150816227,0.02351267,-0.036584754,-0.071918042,0.010706742,-0.073293488,0.108483812,-0.078050011,0.155210123,0.111236946,0.050289094,-0.053319991,0.075644193,0.129998723,0.033274127,0.13854285,-0.044744802,-0.095667996,0.019866449,0.064236591,0.163438625,0.011397817,-0.025201792,-0.056353235,0.166021324,-0.125162599,-0.039116307,-0.070831351,0.12252982,-0.026794893,-0.144347647,-0.140351923,0.175516938,-0.102726501,-0.023113693,0.079081232,-0.023377218,-0.100066498,0.063507425,-0.03433664,0.045943558,-0.072840921,0.088070047,0.0416313,-0.282823981,-0.105573383,0.047764957,-0.10248592,0.096859808,0.124107707,-0.152218709,-0.083189102,-0.079775826,0.418854638,-0.123381525,3
0.682485497,-0.083263429,-0.230800952,0.095755871,0.206239579,0.671266111,0.384184293,0.017294415,0.200550018,-0.381302398,0.778712645,0.403235068,-0.080791989,0.001042343,-0.315883065,0.076754262,-0.484246845,0.592681387,0.387880229,1.496452219,0.686606612,0.20258873,-1.515813737,-0.816935962,-0.631759838,0.018730153,0.194387138,-0.354816762,-0.325487922,0.190155478,0.236710819,0.017707589,0.028166207,0.251344224,0.227136529,0.101357939,-0.191912048,0.024531811,-0.035005273,-0.098538764,-0.113362604,0.104404083,-0.079406887,0.001039622,-0.126935427,0.188518945,0.011761966,-0.009700935,-0.049874532,0.016968724,-0.089166034,0.086806402,-0.138629532,0.186241449,0.120629033,0.065415213,-0.086318473,0.019365308,0.081260323,0.065289339,0.118315744,-0.079223245,-0.11561804,0.040402086,0.008782328,0.194878636,0.05399191,0.004012236,0.036878995,0.072967125,-0.12332722,-0.0522531,-0.0506751,0.102197021,-0.014758471,-0.142838391,-0.129653668,0.201110111,-0.056414516,-0.045236497,0.0480014,-0.019184676,-0.061897034,0.130040346,-0.018694023,0.042356456,-0.057025449,0.051155813,0.089784939,-0.240507093,-0.11677653,0.052135634,-0.098490441,0.145320348,0.1623356,-0.136491333,-0.066161765,-0.060474314,0.387141431,-0.126100763,3
-1.093675034,1.510908088,-0.098722776,-0.647048118,-0.110841995,0.093377742,-0.212917454,-0.348731607,-0.032362694,-0.24421986,-0.079869771,-0.083792825,0.418508848,-0.523941257,0.211454802,0.293645317,0.094271806,-0.250737981,-0.070854896,0.12127391,-1.056155068,0.643236553,0.2005426,-0.197890345,-0.509259012,-0.580496147,-0.776363053,0.467898726,-0.073276223,0.109519593,0.139537416,-0.178071944,0.318897434,1.140389285,0.579630866,-0.773102928,-0.023763997,-0.537534607,0.221785448,1.136246523,-0.296888232,-0.552283494,0.746172589,-1.092248795,0.33612332,0.142710086,0.897960453,-0.076835047,0.286583328,-0.230724857,0.177444297,0.115663245,-0.303259419,0.338236382,0.863443413,-1.462272389,-0.025759614,0.68029953,0.157513812,0.458187717,-0.080230125,0.150597361,-0.22850935,-0.377258214,-0.208299218,-0.127005371,-0.098405302,0.226495856,0.16598399,0.04124509,-0.010671081,0.025142055,0.316338082,0.025881392,0.098044196,0.050127188,0.092409885,-0.090813963,-0.303054981,0.005466619,0.023967985,0.117582783,-0.121242186,-0.191059717,-0.01929872,0.03878748,-0.144221457,0.190547938,-0.090525861,-0.004393469,-0.121371078,0.049578328,0.200147791,0.186093184,0.045572789,0.078340751,-0.048433536,-0.138601465,-0.077554926,-0.08842356,6
-0.815416639,1.86224835,-0.303002033,-0.390223406,-0.035326991,-0.049580274,0.096200437,-0.356620184,0.019273158,0.521167211,1.037648045,-0.494572029,-0.147136356,-0.074731926,0.022627519,-0.082375953,-0.108939545,-0.686903533,-0.088432899,1.606562479,0.866587909,0.489193868,0.474225273,0.758698062,0.868129197,0.454612881,-0.149355955,-0.441332728,-0.066230971,0.264512443,0.059497299,0.04356449,0.168587771,0.257061552,0.311350139,0.279941388,0.193150853,-0.224664596,-0.224446852,0.188449718,0.161163209,0.41472176,-0.155016598,-0.153862382,-0.126583912,0.150887629,0.12163428,0.408684076,0.043984748,-0.135917915,-0.344253379,0.091281798,-0.150741316,0.052726194,0.136288747,0.272612682,0.174676287,0.034984935,-0.079104647,-0.06822201,-0.285911909,0.020450464,0.124552913,-0.495490847,0.102640129,0.170033726,0.18118733,-0.175095476,-0.068966936,-0.006430373,0.133128336,-0.056675098,-0.067634432,0.144487479,0.042575397,0.036197464,-0.059656001,-0.103750281,0.41045663,0.030367507,0.003111204,0.235404351,0.060788759,-0.04443879,-0.077111486,-0.287672899,0.498768247,-0.256120372,0.054565652,-0.107126523,-0.058370659,-0.149039294,-0.120992444,-0.22123874,0.113769437,0.004389116,-0.049229023,0.01555372,-0.047996007,-0.076188357,6
-0.825910378,0.754477984,0.084520176,-0.149549814,-0.009014079,0.392098714,0.340177709,0.666604751,0.20144086,-0.980479261,1.549683974,0.727811123,-0.205506427,-0.435383139,-1.038707689,-0.929430024,0.229577371,-0.060200568,0.111793091,-0.300515496,0.10381572,-0.328473577,0.200697218,0.130300597,-0.007701433,0.155359725,0.04464153,-0.078688903,-0.313844045,-0.255456908,0.456378659,-0.094026347,-0.174830156,0.087266851,0.34492722,0.281481163,0.019987129,0.056691046,0.036936432,0.250437671,-0.209141144,0.053575836,0.058029273,0.028402131,-0.032407183,0.033434288,0.168112468,-0.224467237,-0.052262847,-0.111537095,-0.010899998,-0.0081422,-0.162296074,-0.115440888,0.066676406,0.279529637,0.002713734,0.119986565,-0.106932498,0.00112516,-0.046269021,-0.020280727,0.206712538,-0.056364484,0.072783585,-0.043927111,-0.040761695,0.032571675,-0.037708211,-0.086325017,-0.062774392,0.061408473,-0.049014631,-0.029707631,0.147046309,-0.071493273,-0.152778094,-0.010822358,0.081576551,0.047033755,-0.116143774,-0.117380398,-0.008905458,0.03275753,-0.004712771,0.070986559,-0.034358451,0.035141128,-0.019559514,0.157571385,0.007147034,-0.093558639,0.034227464,-0.018423905,0.043310668,0.122794331,-0.159424677,-0.023883337,-0.028919192,0.09649324,8
-2.868060528,-0.435579099,3.051057049,2.472047736,0.174079396,-0.031967214,-0.177736939,-0.458853853,0.289968039,0.046399967,-0.30598658,-0.135054323,-0.407515021,-0.282067979,-0.446012966,0.367812427,-0.054022123,0.290059924,0.248591233,0.181090197,0.254524902,-0.148296337,-0.009625672,0.010658403,0.092060932,-0.100127363,-0.02108945,-0.147117819,-0.051645727,0.10324273,0.074146731,0.004122484,0.001592862,0.110682881,-0.235791424,-0.04113447,0.036126919,0.206528118,0.000190263,0.085864242,-0.078116359,0.176183845,-0.112345309,-0.0430223,0.012738385,-0.093852841,-0.178553986,0.013443911,-0.107899772,0.052566481,0.020881105,0.098997351,0.236206624,0.120646805,-0.028121294,-0.162165382,0.054685169,0.016346515,0.303602872,0.087302473,0.18333702,0.017430657,-0.070560792,-0.34410416,0.120532968,0.0202284,0.123048834,0.143145613,-0.049880118,0.139074194,-0.361694992,0.182453082,-0.236120087,-0.062266423,0.053867505,-0.066058222,0.206605298,-0.084240577,-0.045650661,-0.180443905,0.164148728,0.163007492,0.185404811,0.124197471,0.107928234,0.249369139,-0.022034713,0.002996568,0.071680242,-0.090474486,-0.098735175,-0.09130217,0.164284301,0.001248464,0.07541858,-0.013867159,0.161423801,0.214217473,-0.003436037,0.180783194,1
-0.956039244,0.977552438,-0.215948706,0.122919875,-0.232648984,0.025488052,1.250700636,2.452961629,0.130746683,0.293942115,-0.631138578,-0.233007665,-0.286074571,0.305736653,0.106462509,0.110412408,-0.018653126,-0.001065616,-0.131478478,0.003299092,-0.004529676,-0.014842625,0.012620353,-0.029598344,0.095487685,-0.061429632,0.069798764,0.051736889,-0.100025324,0.042639073,-0.174093458,-0.157020298,-0.219459161,-0.060334683,-0.085547795,0.28427813,-0.090768714,0.007198138,-0.0447825,-0.058707334,-0.070193286,0.090529429,0.183319998,0.161263967,0.182814655,0.040635092,0.094931092,-0.0194081,-0.066210895,-0.043368811,-0.336051065,-0.095909501,0.263837076,0.116624112,0.109954689,-0.141255228,-0.064445348,0.110414601,0.053087325,-0.095929074,0.06521587,-0.092881011,-0.147500234,-0.118894007,0.003137945,-0.047444507,-0.114272916,0.097080519,0.118632648,-0.041416511,-0.020856474,-0.112227334,0.04977255,0.304695464,-0.000893291,0.07434448,0.130606581,-0.153634232,-0.125640299,0.06254975,-0.008809068,0.038417601,-0.070760082,-0.016922082,-0.156781762,-0.011118196,-0.072335326,0.299040425,-0.269183551,-0.159491044,-0.008572565,-0.24728759,-0.383936548,-0.009758835,0.1883347,0.114995382,-0.180764352,0.086576099,0.249795759,-0.38335403,8
-3.491836989,-2.467803975,-2.475923041,-0.407397032,4.68362714,0.595824113,-0.439012974,0.274787035,0.064476075,0.412066818,0.125114947,-0.253185315,-0.767647996,-0.256521701,0.156138385,-0.088405073,0.007969436,-0.140139303,-0.121513432,0.126887884,0.010251563,-0.404923016,0.086175554,0.291768591,-0.233407304,0.041964937,0.02417143,0.011152959,0.354592968,0.081368332,0.144126799,-0.240162078,0.034737845,-0.024519562,-0.082221653,0.164224477,0.317338711,0.446423564,-0.150282067,-0.306763327,0.377236205,-0.08281825,0.251407077,0.019403225,-0.082146309,0.237131992,-0.194946157,-0.113911195,0.138594307,0.110791451,-0.02798799,0.045536001,-0.134697522,-0.132286155,0.368216311,-0.045632997,-0.200558822,-0.21669203,0.376048629,-0.048352799,0.149480909,0.132890621,-0.081150735,-0.272260762,0.331205032,-0.051305868,0.023191388,0.012859889,0.100604526,-0.050589466,-0.033774942,0.171147007,0.017244638,0.056033934,0.061574925,0.116128924,0.127784441,0.070930514,-0.167329348,0.107210217,-0.08344737,-0.09282026,0.041858493,-0.07539955,-0.170650995,0.291094711,0.080223778,-0.519985282,0.009555447,-0.205669766,-0.095104554,-0.271604414,-0.073238687,0.047887853,0.067024456,0.021931121,0.11210675,0.023895276,0.010288476,0.024217312,7
-0.908761486,0.662623003,-0.033633754,0.169836499,-0.168663699,0.052188573,0.348807532,0.81380164,0.058152878,-0.479095331,0.355186104,0.276660082,0.191303504,-0.352378121,-0.307001888,0.136902681,0.032514954,-0.253118641,0.593762175,-0.960120882,-0.356003507,1.087578363,0.178617009,-0.312213957,0.104103578,-0.121176695,0.087615945,0.457331188,-0.798607782,0.679598039,-0.568441361,1.239637089,-0.255035628,0.658571931,-1.483144738,1.132281333,-0.849822386,-0.151179845,-0.378472742,-0.328028876,0.516047957,-0.434168321,0.044760087,0.058260795,-0.169648227,0.068881039,0.768552432,0.476725723,-0.225299697,-0.163579154,-0.123273053,-0.051238959,-0.165840335,-0.377218558,0.220125659,-0.059171003,-0.420993171,-0.47884695,0.103892974,-0.118876399,0.145921882,0.157502188,-0.146636157,0.156485099,0.178901656,0.437757451,0.037787306,0.164012058,0.020382067,-0.168621056,-0.012772248,0.156268761,0.0165465,0.196377942,0.178864339,-0.065564146,-0.109201997,-0.018557688,0.150749829,-0.317849936,-0.152227957,-0.072248938,-0.010455776,-0.095123558,0.091670786,-0.051723964,0.014078501,-0.060143122,0.139392945,0.119066775,0.088843123,-0.121232889,-0.067921509,0.223928027,-0.039848965,0.010990225,0.201393647,0.076015075,-0.14967445,-0.215562486,8
-2.923779277,-0.360439408,3.14095294,2.365955305,0.002378048,-0.264285817,-0.419568264,-0.595230861,0.318950754,0.190295017,-0.56983003,-0.240910069,-0.618424112,-0.063482909,-0.558058229,0.108652248,-0.074230349,0.178730237,0.207064563,-0.148000853,0.106339888,-0.3331586,0.03277274,-0.184989982,-0.000320991,0.245869437,0.163160167,0.03242373,-0.120993338,0.13753843,-0.007381953,0.02681149,-0.23134199,0.301184223,-0.008274022,0.047238379,0.17174268,-0.106203404,-0.543973738,0.254547463,-0.176704603,-0.021042143,-0.000619008,0.031253087,-0.421010771,-0.203084829,-0.385485962,0.120491641,-0.339520146,0.198774337,-0.040016669,0.102606229,0.149237248,0.464903,-0.218469235,-0.40219561,-0.08258744,0.637144609,0.305404663,-0.106479176,0.024548092,0.341921946,-0.076222009,-0.37694838,0.147009905,-0.127021561,0.04217801,-0.031652898,0.075616799,-0.006520772,-0.17668224,0.204662053,-0.21150531,-0.238544507,-0.178164513,0.167250426,0.382298622,-0.07929542,0.052601381,0.026203643,-0.071812727,-0.039134679,0.117969204,-0.300997155,0.330262379,0.006930473,-0.130124899,-0.260451689,-0.10102236,0.168915295,-0.122798603,0.363673742,-0.107260599,0.022895981,-0.18352994,-0.102429454,-0.067416196,0.296157383,-0.0474989,0.110606512,1
-2.444977414,-0.196405107,2.040669543,1.592740458,-0.242781203,0.119588423,0.468144497,-0.066038432,0.14099542,-0.087710619,1.849742976,1.115115239,0.780327057,0.880940805,3.924707326,-1.065413714,0.049962228,-0.300453299,0.297055508,-0.451643416,0.282450013,-0.420457216,-0.258916036,-0.195444992,0.130825766,0.033523418,-0.668260084,-0.165914136,0.184423264,-0.174974103,-0.035284841,-0.089158043,-0.115393301,0.345762172,-0.426819968,0.030649325,0.121755505,-0.059529741,0.237719608,0.178971072,-0.253459204,0.175290166,-0.244523624,-0.1088585,0.01594847,0.012414582,0.053354942,0.038432813,-0.206735935,0.021508746,-0.24040137,-0.002838491,0.265273946,0.005890157,-0.123275121,0.414539786,0.094730313,-0.058179268,0.215421888,0.104198984,0.27094939,-0.058294481,0.111753782,0.125020257,-0.333680299,0.077490256,0.079177443,-0.023886383,-0.011134357,0.181258217,0.157567995,0.16218531,-0.027850493,-0.143565684,-0.098188754,-0.312531498,-0.062171138,0.024998582,0.090832546,-0.165750077,-0.103079085,0.238320685,0.027285152,-0.077028067,0.206511878,0.123062399,-0.165528032,0.206496376,0.623963118,-0.224507366,0.05251824,-0.038208821,-0.057371956,-0.120904556,-0.531782898,-0.118535829,-0.304687951,-0.270891282,-0.067876541,-0.033055169,1
-1.014605116,1.059815415,-0.26392895,0.176594435,-0.268030819,-0.108109195,1.456321614,3.130740214,0.097980652,0.363738948,-0.968307699,-0.276815708,-0.326469376,0.213190286,0.224946705,0.220885491,0.004974951,-0.022012414,0.059958828,0.026107301,0.19371721,-0.0677498,0.015928716,-0.02190655,0.067567389,0.032072905,0.041358185,0.054897855,-0.008828235,-0.007744885,0.031255221,-0.038234792,-0.045477219,0.020768226,0.078753611,-0.161490644,0.002428911,0.032095732,-0.011405639,0.095268881,-0.007187933,-0.033685666,-0.010454841,-0.065296502,-0.059786882,0.003794586,-0.089924482,0.097588704,0.076998288,-0.018823168,0.134449659,0.068733881,-0.122432108,-0.008849678,-0.047818798,0.014179526,0.034433149,-0.078664586,0.000559435,-0.022745405,-0.065510965,-0.000655409,0.013213186,0.092442292,-0.009616284,0.008657433,0.096918338,0.038510449,0.011810924,0.020562179,-0.009983774,0.103933126,-0.025927974,0.018202359,-0.001851893,0.028143447,-0.037298088,0.023108655,0.155758269,0.008424446,-0.057672741,0.011544456,-0.106955347,-0.074270679,-0.119773591,0.129606702,-0.047458104,0.035036115,-0.018829324,-0.09288049,0.096320995,0.022558054,0.027904278,0.022524283,0.014643502,-0.019823736,-0.024795751,-0.072985682,0.071780019,-0.039362703,8
-0.805594599,0.809967454,0.152995611,-0.108386892,-0.216203928,0.279306967,0.574901534,0.555686219,0.15652678,-0.982370917,1.477789813,0.921991837,-0.082901991,-0.282922497,-1.124792063,-0.929712688,0.219966285,0.145216701,-0.33438574,-0.475482111,0.233024853,-0.366132379,0.502470576,-0.078084385,0.178554731,-0.045336608,-0.016686346,0.145389531,0.297601702,-0.429988056,-0.05562739,-0.025963518,0.679632932,0.040739169,-0.413021408,-1.819118734,-1.014463462,-1.654071299,0.114704125,-1.102570984,0.488605174,0.370625601,0.469137243,0.322084091,-0.104407159,-0.025302276,-0.606112541,0.360939949,-0.088561167,0.068465914,-0.595151291,-0.085583593,-0.270428706,0.051056035,0.368017322,-0.128756683,-0.053739876,0.152396256,0.153782577,-0.090399904,0.253361919,0.130925883,-0.070897455,0.026559363,0.291966674,0.014935307,-0.006393279,0.014292815,-0.259175119,0.13118875,0.30629401,0.06922924,0.009418002,0.312544723,0.005179713,0.144928753,0.260692678,-0.015942749,-0.08975319,-0.23385322,-0.049969632,-0.32288799,-0.007105987,0.107041544,-0.069392799,-0.029352626,0.063356801,0.108398595,-0.095007041,-0.113800803,-0.170706156,-0.230399999,0.04113618,-0.064184266,-0.127521828,-0.145018657,0.058031864,0.054079049,-0.001440546,0.080025863,8
-2.726219531,-0.285833967,3.045718685,2.440341025,0.086711928,-0.095679013,-0.198169787,-0.424088813,0.24112843,0.047891685,-0.434804959,-0.277783545,-0.454223945,-0.206222782,-0.779979803,0.356013564,-0.086099944,0.063094803,-0.098392504,0.08568544,0.019471606,0.215788864,0.034778176,0.189755248,0.044008786,0.093753187,0.069378449,-0.156975001,0.070583742,-0.060486988,0.136563645,-0.250295589,-0.016641,0.081292037,-0.514654824,-0.037764281,0.059047675,0.088119118,0.195484639,-0.016410122,-0.169233203,0.056923892,0.17019296,0.106920748,0.187247401,0.129264635,0.107710911,-0.334480393,0.399945346,-0.466333648,0.154756586,-0.062130211,-0.051156721,-0.033250403,0.766713761,-0.043465856,0.043708156,-0.227879375,-0.398278197,0.037631808,-0.518176682,-0.239392563,-0.348838035,0.476342471,-0.533477109,-0.0473822,-0.099007054,-0.227046957,-0.213187544,0.308174843,0.379395836,-0.517421611,0.424337904,0.002282154,-0.155573787,-0.261300275,7.29E-05,-0.134661573,-0.060614467,0.18950093,-0.259898963,-0.390049045,-0.074306208,-0.5851231,-0.190866791,-0.001506185,0.234282999,-0.373780295,-0.061800649,-0.002936571,-0.141401176,0.201701788,-0.251357049,0.102234267,-0.186424423,0.065144879,-0.331535679,0.027200549,0.02035015,-0.046235456,1
-1.130081385,0.917615855,-0.181583822,0.214335475,-0.15419725,-0.09007904,1.282881959,2.802075829,0.106869621,0.322746978,-0.715681816,-0.181848576,-0.256437316,0.091282541,0.27372478,0.416521919,0.024671034,0.016500942,0.58258461,-0.003651955,-0.03474507,0.541607337,-0.140802279,-0.273870241,0.056484812,-0.130072127,0.260017646,-0.091236362,0.117147933,0.041909894,0.15045517,-0.084003207,0.052916545,0.083482735,0.101262464,0.152138755,0.025841605,-0.015886688,-0.098223762,-0.173669745,-0.08434065,0.10120393,0.054832585,0.129139634,0.035403101,0.05654641,0.045655644,-0.119174295,-0.035161029,0.115175072,-0.289890555,-0.08054744,0.321102878,0.142386682,0.082513114,-0.154498596,0.161717102,0.204674913,0.063373076,-0.156140376,0.151016471,-0.022613715,-0.111116639,-0.026026992,-0.081670363,0.023512632,-0.162311611,-0.123477681,-0.018273835,0.148713851,0.062311488,-0.10988188,-0.102988322,0.149275089,0.019647343,0.055800592,0.053056318,-0.200843661,-0.318348429,0.296591733,0.054131329,-0.021945619,-0.021824564,-0.096276007,-0.265966653,0.099321306,0.042282102,0.242742373,-0.188251664,0.018200743,0.189369291,-0.192083278,0.066860435,-0.099006966,0.123854239,0.058205486,0.176478642,-0.065223231,0.270087915,0.054217859,8
-2.830040781,-0.339511607,3.096416159,2.404841127,0.116077527,-0.274777832,-0.332059197,-0.528209588,0.328588301,0.416930739,-0.434374683,-0.215358638,-0.605128187,-0.100134045,-0.720700633,0.264131884,-0.069722651,0.172105694,0.149537608,-0.089766656,0.107697638,-0.245617531,-0.018309041,-0.071019199,0.033843258,0.03406888,0.121927387,0.016504695,-0.040387666,-0.038157836,-0.058533151,0.033364245,-0.177122512,0.163878426,0.004747793,0.074122879,0.177425882,-0.110167306,-0.277509929,0.086200332,-0.065374718,0.096609056,-0.009462775,0.011603163,-0.238564145,-0.100218148,-0.09374272,0.09952657,-0.269456825,0.116834342,0.055341307,-0.113623197,-0.005834676,0.234930355,-0.28663009,-0.225972289,-0.130382718,0.335571494,0.192644314,-0.018248375,0.152171871,0.255516195,-0.025871851,-0.072505602,0.196854896,-0.050757707,0.034757098,-0.033243794,0.029202184,-0.093724902,-0.083693458,0.186292209,-0.10069443,-0.035051275,0.03048492,0.08574277,0.019302977,-0.043490598,0.076771259,-0.008678221,-0.015018482,0.132965178,0.017735898,0.096641819,0.117721226,-0.092614492,-0.027777013,-0.025112508,-0.001765134,0.071075025,0.011753979,-0.094164115,0.037570254,-0.107896772,-0.021473701,-0.021219752,0.030138269,0.029473168,-0.024605302,0.006924183,1
-0.718939568,0.823567236,-0.004624323,-0.203519259,-0.197800327,0.227441441,0.536386812,0.516459852,0.084152036,-0.815356283,1.205942782,0.726542996,-0.169579011,-0.239891635,-0.900791852,-0.634595305,0.326418928,-0.274565077,-0.101669794,-0.060917722,-0.162161618,-0.435041738,0.192285848,-0.281068521,0.061618842,-0.043357268,-0.052030772,-0.219156405,0.556325861,-0.035286461,-0.542508622,0.273722036,0.009536386,-0.208083736,0.050621446,-0.483404797,-0.161801352,-0.505427923,0.206608283,-0.364459212,-0.091022216,0.358614528,0.444570781,0.354571426,0.232249759,0.06459823,-0.214427827,-0.080836632,0.152577325,-0.037486211,-0.064448159,-0.032583685,0.146637594,-0.290219122,0.013026418,-0.09003298,0.022028373,0.159687841,-0.220042915,-0.02824044,-0.43581393,0.407368932,0.008162932,0.041475151,-0.514393697,0.009234636,-0.064425413,0.09814071,0.306073347,0.184034092,-0.784762385,0.054391006,-0.118384973,-0.590827391,-0.295584501,0.17891545,-0.523291479,0.250129704,0.006413303,0.534384782,0.356505533,0.63555196,-0.098341654,-0.53605182,0.889885507,0.187894761,-0.362927152,-0.468429352,0.533165424,0.634564559,0.553692955,-0.325629988,0.20071704,-0.150654431,0.446288516,0.331375148,0.083362403,-0.220441302,0.263894121,-0.564584568,8
-2.840042862,-0.340989458,3.11700794,2.446450679,0.106135472,-0.256002266,-0.352991876,-0.540320911,0.352592893,0.445103907,-0.413914749,-0.129733478,-0.548466823,-0.066195605,-0.610179573,0.241541554,-0.089971367,0.147856864,0.179440851,-0.07547267,0.066111399,-0.231833814,-0.055356175,-0.085811048,0.074439012,0.051601673,0.040811475,-0.043874562,-0.127180022,-0.194306834,-0.075187413,0.057626864,-0.225691899,0.117007074,0.024277666,-0.047087487,0.148995344,0.189919869,-0.210878796,0.069417028,-0.052359946,0.097067635,0.117864247,-0.017449101,-0.381619463,-0.167083969,-0.20441498,0.213417983,-0.334482754,0.266632165,-0.085369916,-0.219671313,-0.037963178,0.216753681,-0.335617168,-0.423273908,0.038024552,0.314993614,0.188421725,-0.227921249,0.020586247,0.414913635,0.164925505,-0.021453979,0.13504418,0.03646546,0.197142106,-0.25256767,0.142067906,-0.179229175,0.015339742,0.189102978,-0.022071451,0.061721091,0.085540999,0.176073639,-0.089177104,0.218840005,0.20946054,-0.090829985,-0.173944545,0.382501766,-0.273231538,0.079358186,-0.073587468,0.209482047,-0.023832353,0.20571336,0.015201666,-0.251614139,0.273872955,-0.203118205,0.180733559,-0.128769638,-0.23250749,0.119921322,-0.041029015,0.136809085,-0.427417566,-0.030039948,1
